ContentID,UserID,Type,Datetime,ContentType,Content,Sentiment,Score,,ContentID,UserID,ContentType,Category,,,Type,Sentiment,Score
bc604b62-adbc-4c93-a2ae-602160714d1c,98511140-45c4-4faa-9962-fea5ad618ea3,worried,10/29/2020 17:17,audio,public speaking,negative,12,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,98511140-45c4-4faa-9962-fea5ad618ea3,love,11/30/2020 12:51,photo,fitness,positive,65,,,,,,,,,,
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,98511140-45c4-4faa-9962-fea5ad618ea3,cherish,11/27/202011:59:00AM,GIF,veganism,positive,70,,,,,,,,,,
b467bf5d-1bcd-4c52-a667-6b88269ad02a,98511140-45c4-4faa-9962-fea5ad618ea3,worried,05/13/2021 07:15,photo,travel,negative,12,,,,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,98511140-45c4-4faa-9962-fea5ad618ea3,scared,01/24/2021 17:22,GIF,tennis,negative,65,,,,,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,98511140-45c4-4faa-9962-fea5ad618ea3,adore,05/10/2021 10:58,photo,fitness,positive,72,,,,,,,,,,
6a30164f-28c3-4d10-b928-66585a85cbb5,98511140-45c4-4faa-9962-fea5ad618ea3,dislike,07/24/2020 18:31,photo,fitness,negative,0,,,,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,98511140-45c4-4faa-9962-fea5ad618ea3,peeking,06/07/2021 11:36,video,fitness,neutral,65,,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,98511140-45c4-4faa-9962-fea5ad618ea3,dislike,01/22/2021 10:46,GIF,tennis,negative,0,,,,,,,,,,
7df08397-b59a-4973-8c62-fc5d4c36c08a,98511140-45c4-4faa-9962-fea5ad618ea3,scared,11/11/2020 08:38,video,fitness,negative,65,,,,,,,,,,
ef1ed168-7433-4233-ade8-95070d70a382,98511140-45c4-4faa-9962-fea5ad618ea3,disgust,05/28/2021 02:54,video,studying,negative,0,,,,,,,,,,
bb157107-088c-45aa-8d16-5c093a7471c6,98511140-45c4-4faa-9962-fea5ad618ea3,heart,04/01/2021 13:26,audio,public speaking,positive,5,,,,,,,,,,
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,98511140-45c4-4faa-9962-fea5ad618ea3,like,03/25/2021 18:00,video,studying,positive,20,,,,,,,,,,
b38723f3-878c-4308-b173-14f03639d9b8,98511140-45c4-4faa-9962-fea5ad618ea3,want,05/27/2021 12:36,photo,travel,positive,15,,,,,,,,,,
25c36533-1de5-4d82-879b-86180503cf8d,98511140-45c4-4faa-9962-fea5ad618ea3,interested,11/10/2020 04:24,GIF,tennis,positive,30,,,,,,,,,,
451b228b-9d66-45a4-b6fa-46c502562b5f,98511140-45c4-4faa-9962-fea5ad618ea3,interested,04/01/2021 16:45,GIF,veganism,positive,30,,,,,,,,,,
2664a681-e732-422f-b529-02fabb6ec9ab,98511140-45c4-4faa-9962-fea5ad618ea3,peeking,11/09/2020 02:01,GIF,tennis,neutral,65,,,,,,,,,,
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,98511140-45c4-4faa-9962-fea5ad618ea3,indifferent,01/27/2021 05:21,GIF,veganism,neutral,5,,,,,,,,,,
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,98511140-45c4-4faa-9962-fea5ad618ea3,dislike,08/12/2020 21:42,video,studying,negative,0,,,,,,,,,,
c24a56ff-256e-46eb-9936-a6284451fc61,98511140-45c4-4faa-9962-fea5ad618ea3,adore,10/17/2020 03:11,video,studying,positive,72,,,,,,,,,,
4f215b36-f5c4-4294-81f2-80e4906b197d,98511140-45c4-4faa-9962-fea5ad618ea3,heart,05/28/2021 20:54,photo,fitness,positive,5,,,,,,,,,,
aa1f824d-9df0-4b4c-a49e-0cfb7e244122,98511140-45c4-4faa-9962-fea5ad618ea3,worried,09/09/2020 17:59,photo,travel,negative,12,,,,,,,,,,
cafddd25-5653-4219-8dc7-a3eae45ea926,98511140-45c4-4faa-9962-fea5ad618ea3,scared,09/06/2020 05:25,video,studying,negative,65,,,,,,,,,,
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,98511140-45c4-4faa-9962-fea5ad618ea3,dislike,07/18/2020 07:49,video,studying,negative,0,,,,,,,,,,
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,98511140-45c4-4faa-9962-fea5ad618ea3,love,11/12/2020 01:34,video,studying,positive,65,,,,,,,,,,
25c8f882-464d-4465-9ed2-e7f7706c1775,98511140-45c4-4faa-9962-fea5ad618ea3,interested,06/03/2021 14:24,GIF,tennis,positive,30,,,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,98511140-45c4-4faa-9962-fea5ad618ea3,interested,12/26/2020 17:17,GIF,veganism,positive,30,,,,,,,,,,
5dc325aa-d5d1-4552-9997-cd25b7608be9,98511140-45c4-4faa-9962-fea5ad618ea3,hate,05/29/2021 03:04,photo,fitness,negative,5,,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,987b33de-7307-48c1-b34a-6c6806d7af67,intrigued,08/01/2020 23:38,video,dogs,positive,20,,,,,,,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,987b33de-7307-48c1-b34a-6c6806d7af67,interested,11/03/2020 04:22,video,food,positive,30,,,,,,,,,,
34f73132-fff6-4f01-a5ec-4b4b66461fc7,987b33de-7307-48c1-b34a-6c6806d7af67,want,06/02/2021 15:37,GIF,veganism,positive,15,,,,,,,,,,
1000371f-7758-4c44-a1bc-41fd836b0bcb,987b33de-7307-48c1-b34a-6c6806d7af67,love,01/09/2021 04:41,GIF,tennis,positive,65,,,,,,,,,,
8e3896e3-2f84-4b47-9365-fb562c9ed730,987b33de-7307-48c1-b34a-6c6806d7af67,super love,11/21/2020 02:19,video,dogs,#N/A,65,,,,,,,,,,
1beeffff-f261-435f-a109-6fafe46669d4,987b33de-7307-48c1-b34a-6c6806d7af67,scared,02/05/2021 09:09,GIF,tennis,negative,65,,,,,,,,,,
1beeffff-f261-435f-a109-6fafe46669d4,987b33de-7307-48c1-b34a-6c6806d7af67,love,02/24/2021 20:55,GIF,tennis,positive,65,,,,,,,,,,
413101f7-ea05-4df6-97cf-9891245c5ed7,987b33de-7307-48c1-b34a-6c6806d7af67,super love,09/21/2020 15:23,GIF,veganism,#N/A,65,,,,,,,,,,
c136ae25-d882-4e2c-b515-5727ad2626a5,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,01/10/2021 05:06,audio,public speaking,negative,0,,,,,,,,,,
d0e55134-c60e-4a05-999c-d7697b4901f0,987b33de-7307-48c1-b34a-6c6806d7af67,peeking,08/03/2020 21:05,video,studying,neutral,65,,,,,,,,,,
ebdf5d36-9ecc-44d7-b641-d33805709452,987b33de-7307-48c1-b34a-6c6806d7af67,want,04/16/2021 05:24,video,studying,positive,15,,,,,,,,,,
75747dd7-8dad-4f2f-9209-62765223f3af,987b33de-7307-48c1-b34a-6c6806d7af67,super love,01/05/2021 22:58,photo,fitness,#N/A,65,,,,,,,,,,
8338222c-c31f-40f3-883c-44125f36bae8,987b33de-7307-48c1-b34a-6c6806d7af67,hate,04/22/2021 01:00,video,fitness,negative,5,,,,,,,,,,
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,987b33de-7307-48c1-b34a-6c6806d7af67,intrigued,01/22/2021 01:53,GIF,veganism,positive,20,,,,,,,,,,
e611ee64-7ada-428d-aa37-94c8c0782a91,987b33de-7307-48c1-b34a-6c6806d7af67,super love,01/29/2021 01:49,video,studying,#N/A,65,,,,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,987b33de-7307-48c1-b34a-6c6806d7af67,scared,10/11/2020 21:49,video,dogs,negative,65,,,,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,987b33de-7307-48c1-b34a-6c6806d7af67,peeking,10/24/2020 19:08,GIF,tennis,neutral,65,,,,,,,,,,
a059c110-6fab-4a4f-9482-eaf2c269911e,987b33de-7307-48c1-b34a-6c6806d7af67,love,10/28/2020 16:50,photo,tennis,positive,65,,,,,,,,,,
46bd9a52-6547-457f-87fa-0e434e5bc61c,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,10/14/2020 01:23,GIF,veganism,negative,0,,,,,,,,,,
9522ddea-8e07-4a2a-a001-25e4a534b8f6,987b33de-7307-48c1-b34a-6c6806d7af67,worried,08/17/2020 17:26,video,dogs,negative,12,,,,,,,,,,
1f0ed2b8-8531-416f-b694-a40a63f378a0,987b33de-7307-48c1-b34a-6c6806d7af67,cherish,2/28/20215:05:00PM,GIF,tennis,positive,70,,,,,,,,,,
43450a12-1e4c-4a17-a846-9d8768984051,987b33de-7307-48c1-b34a-6c6806d7af67,super love,05/06/2021 16:20,GIF,veganism,#N/A,65,,,,,,,,,,
43450a12-1e4c-4a17-a846-9d8768984051,987b33de-7307-48c1-b34a-6c6806d7af67,scared,06/25/2020 02:56,GIF,veganism,negative,65,,,,,,,,,,
b2055111-9b7b-4a05-9f07-ac190a5391f0,987b33de-7307-48c1-b34a-6c6806d7af67,peeking,07/26/2020 21:22,photo,travel,neutral,65,,,,,,,,,,
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,987b33de-7307-48c1-b34a-6c6806d7af67,scared,09/07/2020 17:41,GIF,tennis,negative,65,,,,,,,,,,
46219a74-c2db-4479-a96a-d3ee54d1ea7f,987b33de-7307-48c1-b34a-6c6806d7af67,heart,07/31/2020 08:37,GIF,veganism,positive,5,,,,,,,,,,
46219a74-c2db-4479-a96a-d3ee54d1ea7f,987b33de-7307-48c1-b34a-6c6806d7af67,dislike,10/01/2020 23:23,GIF,veganism,negative,0,,,,,,,,,,
0fbdd670-a266-4805-9bbc-c5ad73cf97b3,987b33de-7307-48c1-b34a-6c6806d7af67,worried,12/15/2020 04:22,GIF,tennis,negative,12,,,,,,,,,,
efda0319-e547-484a-84b5-c5041a57502c,987b33de-7307-48c1-b34a-6c6806d7af67,love,02/24/2021 09:01,video,studying,positive,65,,,,,,,,,,
520450a4-c852-4a4e-9383-30657dd07533,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,05/16/2021 07:56,photo,fitness,negative,0,,,,,,,,,,
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,09/23/2020 22:23,photo,tennis,negative,0,,,,,,,,,,
e1792fe6-28e0-49fc-8b01-0e027461d8b5,987b33de-7307-48c1-b34a-6c6806d7af67,heart,11/12/2020 18:21,video,studying,positive,5,,,,,,,,,,
781383dc-f5ff-4d62-87df-c3557f5eced9,987b33de-7307-48c1-b34a-6c6806d7af67,worried,04/05/2021 09:03,video,tennis,negative,12,,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,987b33de-7307-48c1-b34a-6c6806d7af67,intrigued,06/08/2021 07:14,GIF,veganism,positive,20,,,,,,,,,,
e0cb0394-c5b2-447a-a9f4-88604a3ec283,987b33de-7307-48c1-b34a-6c6806d7af67,worried,05/09/2021 21:09,video,studying,negative,12,,,,,,,,,,
59523d44-6113-46a5-a85b-38de2ce7bfa1,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,11/18/2020 03:15,photo,fitness,negative,0,,,,,,,,,,
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,987b33de-7307-48c1-b34a-6c6806d7af67,like,04/07/2021 23:55,video,dogs,positive,20,,,,,,,,,,
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,987b33de-7307-48c1-b34a-6c6806d7af67,worried,06/03/2021 21:36,photo,fitness,negative,12,,,,,,,,,,
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,987b33de-7307-48c1-b34a-6c6806d7af67,dislike,12/06/2020 11:24,video,dogs,negative,0,,,,,,,,,,
1dbed432-50e6-4955-9ac8-798fb60b2f0e,987b33de-7307-48c1-b34a-6c6806d7af67,adore,03/10/2021 06:57,GIF,tennis,positive,72,,,,,,,,,,
40727608-362e-4e10-970f-2b5a5f8c37c1,987b33de-7307-48c1-b34a-6c6806d7af67,cherish,7/6/202011:36:00AM,GIF,veganism,positive,70,,,,,,,,,,
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,987b33de-7307-48c1-b34a-6c6806d7af67,interested,05/15/2021 10:08,photo,travel,positive,30,,,,,,,,,,
2ceee25a-8461-4409-ab41-7a72d97d722d,987b33de-7307-48c1-b34a-6c6806d7af67,hate,05/17/2021 00:05,GIF,veganism,negative,5,,,,,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,987b33de-7307-48c1-b34a-6c6806d7af67,worried,12/28/2020 07:15,video,dogs,negative,12,,,,,,,,,,
52be2c2f-be1f-4cda-a2d6-5c147c018115,987b33de-7307-48c1-b34a-6c6806d7af67,love,05/24/2021 05:20,photo,fitness,positive,65,,,,,,,,,,
041bf6c9-8b33-4ca0-a787-762eb8837d0c,987b33de-7307-48c1-b34a-6c6806d7af67,adore,10/12/2020 22:42,video,food,positive,72,,,,,,,,,,
b529487b-160b-48cd-aacc-2741b18462c6,987b33de-7307-48c1-b34a-6c6806d7af67,hate,12/06/2020 18:30,photo,travel,negative,5,,,,,,,,,,
b529487b-160b-48cd-aacc-2741b18462c6,987b33de-7307-48c1-b34a-6c6806d7af67,dislike,10/06/2020 01:28,photo,travel,negative,0,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,987b33de-7307-48c1-b34a-6c6806d7af67,love,09/28/2020 11:06,video,food,positive,65,,,,,,,,,,
435007a5-6261-4d8b-b0a4-55fdc189754b,987b33de-7307-48c1-b34a-6c6806d7af67,heart,06/09/2021 06:52,GIF,veganism,positive,5,,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,10/18/2020 12:49,video,fitness,negative,0,,,,,,,,,,
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,9a5aca53-6263-485a-bf77-e60c4608fd26,hate,04/27/2021 23:16,photo,fitness,negative,5,,,,,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,9a5aca53-6263-485a-bf77-e60c4608fd26,interested,03/11/2021 23:27,GIF,veganism,positive,30,,,,,,,,,,
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,9a5aca53-6263-485a-bf77-e60c4608fd26,scared,08/07/2020 01:57,photo,fitness,negative,65,,,,,,,,,,
08cc29f3-a22d-4652-8f27-ff9e0a826289,9a5aca53-6263-485a-bf77-e60c4608fd26,indifferent,11/11/2020 04:13,video,food,neutral,5,,,,,,,,,,
3c092e34-bac9-4e63-a7fa-0608fb73914f,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,10/25/2020 01:35,GIF,veganism,positive,20,,,,,,,,,,
60ca0278-5ed6-4669-939b-e6dc2021c07d,9a5aca53-6263-485a-bf77-e60c4608fd26,indifferent,10/29/2020 02:42,photo,fitness,neutral,5,,,,,,,,,,
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9a5aca53-6263-485a-bf77-e60c4608fd26,peeking,12/23/2020 16:36,video,dogs,neutral,65,,,,,,,,,,
b4c71928-99f0-4f1e-bdff-3d99c16113ac,9a5aca53-6263-485a-bf77-e60c4608fd26,heart,12/16/2020 09:57,photo,travel,positive,5,,,,,,,,,,
e96d9fcb-b5be-4382-b809-6315dbe6f89a,9a5aca53-6263-485a-bf77-e60c4608fd26,like,07/10/2020 12:06,video,studying,positive,20,,,,,,,,,,
71246f1e-0b64-4922-a6ae-c86c446837be,9a5aca53-6263-485a-bf77-e60c4608fd26,like,08/03/2020 16:17,photo,fitness,positive,20,,,,,,,,,,
41bc0418-db4b-48b4-ada6-18eda999cd25,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,05/15/2021 14:44,GIF,veganism,negative,0,,,,,,,,,,
0c042b6c-725e-4591-a666-cf32c5ec7cc8,9a5aca53-6263-485a-bf77-e60c4608fd26,scared,07/31/2020 07:59,GIF,tennis,negative,65,,,,,,,,,,
9108109e-c521-4528-9d90-4c804cbb866d,9a5aca53-6263-485a-bf77-e60c4608fd26,adore,07/06/2020 23:33,video,dogs,positive,72,,,,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,9a5aca53-6263-485a-bf77-e60c4608fd26,dislike,05/20/2021 06:42,photo,travel,negative,0,,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,9a5aca53-6263-485a-bf77-e60c4608fd26,worried,11/28/2020 11:15,video,studying,negative,12,,,,,,,,,,
bcd3702f-c27e-48ce-889b-63f765f498ef,9a5aca53-6263-485a-bf77-e60c4608fd26,like,07/18/2020 22:33,audio,public speaking,positive,20,,,,,,,,,,
a8e72f75-bebc-42b4-a3c7-deb8a2412878,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,09/12/2020 06:55,photo,travel,negative,0,,,,,,,,,,
8cabe738-41cd-47e1-82e2-20972f320fb1,9a5aca53-6263-485a-bf77-e60c4608fd26,scared,03/26/2021 18:03,video,dogs,negative,65,,,,,,,,,,
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,9a5aca53-6263-485a-bf77-e60c4608fd26,super love,07/03/2020 20:11,video,studying,#N/A,65,,,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,9a5aca53-6263-485a-bf77-e60c4608fd26,want,01/19/2021 06:40,photo,travel,positive,15,,,,,,,,,,
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,9a5aca53-6263-485a-bf77-e60c4608fd26,peeking,10/24/2020 01:21,GIF,veganism,neutral,65,,,,,,,,,,
5b71c62f-2c89-4d19-991f-65fedd0b52fd,9a5aca53-6263-485a-bf77-e60c4608fd26,indifferent,11/30/2020 17:39,photo,fitness,neutral,5,,,,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,06/09/2021 21:47,video,fitness,positive,20,,,,,,,,,,
f86dae91-1330-45cc-8353-32839ea82ba6,9a5aca53-6263-485a-bf77-e60c4608fd26,heart,07/22/2020 03:35,video,studying,positive,5,,,,,,,,,,
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,9a5aca53-6263-485a-bf77-e60c4608fd26,super love,12/25/2020 08:16,GIF,veganism,#N/A,65,,,,,,,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,01/12/2021 23:58,video,fitness,positive,20,,,,,,,,,,
80bf3ac3-e94e-44cf-81ef-345a8326802c,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,08/24/2020 17:15,video,fitness,positive,20,,,,,,,,,,
049c926f-9095-4bb2-a464-666a68257f61,9a5aca53-6263-485a-bf77-e60c4608fd26,want,03/07/2021 21:25,video,food,positive,15,,,,,,,,,,
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,9a5aca53-6263-485a-bf77-e60c4608fd26,interested,07/20/2020 05:45,GIF,tennis,positive,30,,,,,,,,,,
60872f35-3eb4-4742-b3b0-48f15f11be66,9a5aca53-6263-485a-bf77-e60c4608fd26,heart,12/31/2020 14:44,photo,fitness,positive,5,,,,,,,,,,
8caec934-9519-47de-8dd4-b6d65e279661,9a5aca53-6263-485a-bf77-e60c4608fd26,adore,05/19/2021 21:15,video,dogs,positive,72,,,,,,,,,,
4789b064-7b3c-4339-bf15-b9e38222930c,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,09/08/2020 16:45,GIF,veganism,negative,0,,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,09/15/2020 22:47,photo,tennis,negative,12,,,,,,,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,9a5c1dcc-d26b-4303-b487-3075e7d34e02,cherish,11/22/20207:07:00PM,photo,tennis,positive,70,,,,,,,,,,
8d32243c-2dd1-4128-bde1-d643207e582c,9a5c1dcc-d26b-4303-b487-3075e7d34e02,interested,08/23/2020 14:28,video,dogs,positive,30,,,,,,,,,,
5651450a-d330-46e6-bac9-c7c7e7defaf2,9a5c1dcc-d26b-4303-b487-3075e7d34e02,heart,11/24/2020 11:43,photo,fitness,positive,5,,,,,,,,,,
2eb7feec-26a4-4949-8470-3e66c16536e9,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,08/07/2020 02:02,GIF,veganism,positive,20,,,,,,,,,,
6e418568-a2b9-4d08-b241-06362c96a7f1,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,02/02/2021 07:51,photo,fitness,negative,0,,,,,,,,,,
6be333ca-7797-41a5-9a2d-e198037d30ed,9a5c1dcc-d26b-4303-b487-3075e7d34e02,adore,05/22/2021 12:31,photo,fitness,positive,72,,,,,,,,,,
ba9ce407-672c-4ceb-9c1f-59590fd187d0,9a5c1dcc-d26b-4303-b487-3075e7d34e02,scared,10/28/2020 22:04,audio,public speaking,negative,65,,,,,,,,,,
80d4bec9-6441-41a2-be74-0eec3e5317ef,9a5c1dcc-d26b-4303-b487-3075e7d34e02,cherish,1/6/202111:15:00PM,video,fitness,positive,70,,,,,,,,,,
ff883828-a610-492d-8635-8a777eaad25f,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,12/01/2020 20:45,audio,technology,negative,12,,,,,,,,,,
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,adore,11/22/2020 21:51,video,studying,positive,72,,,,,,,,,,
60ca0278-5ed6-4669-939b-e6dc2021c07d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,heart,01/11/2021 19:34,photo,fitness,positive,5,,,,,,,,,,
636e6499-b670-4cd4-a829-2c4c9e07db2a,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,02/18/2021 03:40,photo,fitness,negative,12,,,,,,,,,,
da8f7258-6757-4a7e-892e-a16b925ef83b,9a5c1dcc-d26b-4303-b487-3075e7d34e02,scared,07/09/2020 21:05,video,studying,negative,65,,,,,,,,,,
77099957-1551-435e-b386-704d8b91a46e,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,09/30/2020 05:59,video,tennis,negative,12,,,,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,9a5c1dcc-d26b-4303-b487-3075e7d34e02,peeking,11/21/2020 02:03,video,dogs,neutral,65,,,,,,,,,,
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,10/31/2020 19:07,photo,tennis,negative,0,,,,,,,,,,
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,04/16/2021 23:24,GIF,tennis,positive,20,,,,,,,,,,
dfdf6d34-e60b-4d21-9973-4bf07769be78,9a5c1dcc-d26b-4303-b487-3075e7d34e02,scared,04/22/2021 08:38,video,studying,negative,65,,,,,,,,,,
697af362-e84b-4429-b4ea-4123c6ab44ba,9a5c1dcc-d26b-4303-b487-3075e7d34e02,want,08/29/2020 08:51,photo,fitness,positive,15,,,,,,,,,,
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,10/10/2020 23:35,photo,fitness,negative,12,,,,,,,,,,
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,09/03/2020 02:40,photo,fitness,positive,20,,,,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,9a5c1dcc-d26b-4303-b487-3075e7d34e02,intrigued,05/11/2021 18:02,photo,travel,positive,20,,,,,,,,,,
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,peeking,03/29/2021 05:41,video,studying,neutral,65,,,,,,,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,02/27/2021 13:50,video,studying,negative,12,,,,,,,,,,
985f4b4f-de40-4a4e-a090-01e100be42e9,9a5c1dcc-d26b-4303-b487-3075e7d34e02,dislike,04/08/2021 12:00,video,dogs,negative,0,,,,,,,,,,
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,10/15/2020 12:38,photo,travel,positive,20,,,,,,,,,,
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,09/23/2020 19:36,GIF,veganism,negative,0,,,,,,,,,,
36bd1711-92f6-4240-8ac5-21df845abe86,9a5c1dcc-d26b-4303-b487-3075e7d34e02,heart,08/03/2020 09:58,GIF,veganism,positive,5,,,,,,,,,,
7c4f0389-01a5-4ea8-a643-83414441fe81,9a5c1dcc-d26b-4303-b487-3075e7d34e02,indifferent,06/26/2020 20:54,video,fitness,neutral,5,,,,,,,,,,
fdca8d15-966b-4825-8133-1fafc5c1f9fc,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,12/03/2020 13:36,audio,technology,positive,20,,,,,,,,,,
b3c0379a-b71a-4f6f-9fde-ceb636739633,9a5c1dcc-d26b-4303-b487-3075e7d34e02,interested,05/09/2021 23:50,photo,travel,positive,30,,,,,,,,,,
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,9a5c1dcc-d26b-4303-b487-3075e7d34e02,hate,08/30/2020 15:07,photo,fitness,negative,5,,,,,,,,,,
28b8c278-a125-4295-98dd-5f8d45c3200b,9a5c1dcc-d26b-4303-b487-3075e7d34e02,cherish,1/29/20213:19:00AM,GIF,tennis,positive,70,,,,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,9a5c1dcc-d26b-4303-b487-3075e7d34e02,dislike,12/15/2020 14:06,GIF,tennis,negative,0,,,,,,,,,,
72167d71-578d-428f-af6d-5a8a92e677af,9a5c1dcc-d26b-4303-b487-3075e7d34e02,hate,02/26/2021 09:28,photo,fitness,negative,5,,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,12/14/2020 13:12,GIF,tennis,negative,0,,,,,,,,,,
46c69019-89b5-4a13-9b8a-2942ca22837f,9a5c1dcc-d26b-4303-b487-3075e7d34e02,indifferent,09/06/2020 17:34,GIF,veganism,neutral,5,,,,,,,,,,
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,9a5c1dcc-d26b-4303-b487-3075e7d34e02,adore,10/22/2020 13:06,GIF,veganism,positive,72,,,,,,,,,,
1934a201-0590-41af-bf40-5ddd6254d744,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,12/09/2020 17:54,GIF,tennis,positive,20,,,,,,,,,,
343362dd-20e1-4b98-ad23-e3d8d497f98e,9a5c1dcc-d26b-4303-b487-3075e7d34e02,scared,11/03/2020 18:28,GIF,veganism,negative,65,,,,,,,,,,
e8d62710-7e3a-4bef-b6da-edaaed70c401,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,08/26/2020 22:37,video,studying,negative,12,,,,,,,,,,
9b480f9e-cef3-46cc-8ea1-c116cded9661,9a5c1dcc-d26b-4303-b487-3075e7d34e02,intrigued,01/24/2021 15:21,video,dogs,positive,20,,,,,,,,,,
9a517a10-7dd2-4a30-b67a-925569d9ed84,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,01/19/2021 18:32,video,dogs,negative,0,,,,,,,,,,
4f215b36-f5c4-4294-81f2-80e4906b197d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,08/29/2020 20:33,photo,fitness,positive,20,,,,,,,,,,
